id,text,ASSALTO,ROUBO,FURTO,ASSEDIO,SPUBLICA,HOMICIDIO,OUTRO,CRIME,KEYWORD,LOCAL
2097,gosto maaaaaai simpsons gosto assalto mao armada,0,0,0,0,0,0,0,0,1,0
2098,voce vai perde juizo paaaa puuuuum faz homicidio,0,0,0,0,0,0,0,0,1,0
2099,assisazevedo roubo petrobras nao assunto brasil agora lei americana quer cabeca dilma graca outrosviva,0,0,0,0,0,0,0,0,1,0
2100,kaduoj shuashuahsus nao roubo risada,0,0,0,0,0,0,0,0,1,0
2101,tom ze iluminado bahia invasao baiana,0,0,0,0,0,0,0,0,1,1
2102,homem invadiu defensoria respondera tentativa homicidio,0,0,0,0,0,1,0,1,1,0
2103,falando boy ja roubo brisa entao vou fuma,0,0,0,0,0,0,0,0,1,0
2104,pegou lugar busao ja roubo fio cabelo pra macumba,0,0,0,0,0,0,0,0,1,0
2105,medo cara medo dessa invasao,0,0,0,0,0,0,0,0,1,0
2106,tava desencanado qto jogo hoje roubo expulsao gil torci vencessemos apesar juiz boa corinthians,0,0,0,0,0,0,0,0,1,0
2107,ja culparam dilma sumico furto faixa presidencial hue,0,0,0,0,0,0,0,0,1,0
2108,thisismaay filhos puta quase morri mayara ja tava mandando voce tomar banho sal grosso pq tava foda dengue assalto,0,0,0,0,0,0,0,0,1,0
2109,amanha fazer assalto veio pega 10 10 veia,0,0,0,0,0,0,0,0,1,0
2110,invasao bicicleta mano pedaladanoturna vadebike sp avenida eng luiz carlos berrini,0,0,0,0,0,0,0,0,1,0
2111,anaceliaaragao madeiradez rubiapaloma considerou morte vitima contexto roubo configurava latrocinio juiz acolheu,0,1,0,0,0,0,0,1,1,0
2112,ainda nao to crendo roubaram celular,0,1,0,0,0,0,0,1,1,0
2113,roubo petrobras nao petrobras dr moropsdb,0,0,0,0,0,0,0,0,1,0
2114,achei moletom mo lindo aqq coisas mae vou logo meter furto nela hsuhsu,0,0,0,0,0,0,0,0,1,0
2115,pa pum homicidio vadiodajessie,0,0,0,0,0,0,0,0,1,0
2116,brudomingues 3333 aqui perto nao nada comer so assalto hahahs,0,0,0,0,0,0,0,0,1,0
2117,345 juros cartao credito estelionato governo permite bancos cobraremroubo oficializado imoral contra comuns,0,0,0,0,0,0,0,0,1,0
2118,charada vence batmanrunseries riddler winner maniacosdearkham joker coringa viloes invasao cosplay memorial america latina,0,0,0,0,0,0,0,0,1,1
2119,esbornia alcool chegando assalto bonde stronda joga mao pro alto palco lanco rima louca strondra raiz,0,0,0,0,0,0,0,0,1,0
2120,invasao home of janaina,0,0,0,0,0,0,0,0,1,0
2121,invasao beto home,0,0,0,0,0,0,0,0,1,0
2122,2h sao paulo assalto entrega pizza,1,0,0,0,0,0,0,1,1,1
2123,coelhosocorro cerveja10 marikali carlospb brazilfederal johnnyveoitero pra encobrir todo roubo tirania,0,0,0,0,0,0,0,0,1,0
2124,estadao quero desentulhar uti dando coceira dizia medica fazia eutanasia,0,0,0,0,0,0,0,0,1,0
2125,pessoas votam dilma viva corrupcao dinheiro cueca roubo maior empresalamentavel,0,0,0,0,0,0,0,0,1,0
2126,macworldbrasil apple acusa samsung roubo quer us25 bilhoes patentes,0,0,0,0,0,0,0,0,1,0
2127,papai contando assalto cinematografico aconteceu perto casa hoje,1,0,0,0,0,0,0,1,1,0
2128,cara namoral gente inventando coisa ta rolando aqui sobre assalto nao ta acontecendo nada porra ta tdbmundo bem paz,0,0,0,0,1,0,0,1,1,0
2129,osdonosnaband falem roubo contra ponte preta so ajuda,0,0,0,0,0,0,0,0,1,0
2130,roubo 5hworthitonrdmas,0,0,0,0,0,0,0,0,1,0
2131,rt michaelserra invasao,0,0,0,0,0,0,0,0,1,0
2132,olha roubo,0,0,0,0,0,0,0,0,1,0
2133,lauren roubo beleza mundo pra pohan,0,0,0,0,0,0,0,0,1,0
2134,gente irritando testando querendo fazer troxa mentindo ainda roubaram coca deixei geladeira,0,0,0,0,0,0,0,0,1,0
2135,nao usem icons tao fofo pq roubo,0,0,0,0,0,0,0,0,1,0
2136,slapmusica quero jonas sa roubaram entao cd extra maria gadu vivo,0,0,0,0,0,0,0,0,1,0
2137,pai tao zika rouba ate tennis ai la roubei tbm,0,0,0,0,0,0,0,0,1,0
2138,mariliaruiz marilia pergunta sormani nao invasao disse invencao imprensa,0,0,0,0,0,0,0,0,1,0
2139,cara tia ae roubo leite ninho giulia vei bizarro hahahah,0,0,0,0,0,0,0,0,1,0
2140,cheguei casa meti furto fone primo risada entendeu nada,0,0,0,0,0,0,0,0,1,0
2141,im at cinemarkoficial tesis sobre un homicidio sao paulo sp,0,0,0,0,0,0,0,0,1,1
2142,passa celular nao ja roubaram outro dia to falando serio tambem,0,1,0,0,0,0,0,1,1,0
2143,comprei lente passou mes roubaram celular assistaclipenamastesalamaleico,0,1,0,0,0,0,0,1,1,0
2144,toddysco risada zika irmao roubo cena negao la lauza parca,0,0,0,0,0,0,0,0,1,1
2145,bem protege protecao veicular protecao contra furto roubo colisao visitemnos site pagina blog,0,0,0,0,0,0,0,0,1,0
2146,pedro parou carro meio rua causa bicho ja achei assalto magina to choque dps termos sido assaltados,0,0,0,0,0,0,0,0,1,0
2147,evemeira assalto,0,0,0,0,0,0,0,0,1,0
2148,invasao boateee,0,0,0,0,0,0,0,0,1,0
2149,roubaram ultimo celular fiquei 1 mes dentro casa,0,1,0,0,0,0,0,1,1,0
2150,nandocoronado ameaca daria rouco concurso homicidio culposo roubei querer matei querer,0,0,0,0,0,0,0,0,1,0
2151,ohanaloirao tava fazendo uns assalto,0,0,0,0,0,0,0,0,1,0
2152,sao paulo ta foda assalto mortes,1,0,0,0,1,0,0,1,1,1
2153,denunciados homicidio corintianos podem pegar 20 anos prisao dois 12,0,0,0,0,0,1,0,1,1,0
2154,roubar moto ate roubo carai,0,0,0,0,0,0,0,0,1,0
2155,preparem roubo migas votacao nova ask5sosfam,0,0,0,0,0,0,0,0,1,0
2156,porque herois invasao capitaes piticas capitaoamerica tennisone tatuape shopping,0,0,0,0,0,0,0,0,1,0
2157,to viajando aqui lugar caso nao rolado invasao todos centimetros dessa terra ainda salve povos indigenas pindorama ilha vera cruz brasil,0,0,0,0,0,0,0,0,1,1
2158,roubo coracaooo,0,0,0,0,0,0,0,0,1,0
2159,mittyandreazza tentativa homicidio aqui madeinweb bala sal ne,0,0,0,0,0,1,0,1,1,0
2160,lanadrx qualqer coisa roubo agnt vai pra paris,0,0,0,0,0,0,0,0,1,0
2161,r 4000 ir assistir jogo arquibancada morumbi torcida visitante roubo,0,0,0,0,0,0,0,0,1,1
2162,diretoria nada faz invasao organizadas tite ainda vai ir embora desgosto,0,0,0,0,0,0,0,0,1,0
2163,ferrisi congressopodre streetted igual invasao terreno morumbi lugar valorizado nao misturam pobres periferia sao chiques,0,0,0,0,0,0,0,0,1,1
2164,invasao lol buffet planeta kids morumbi,0,0,0,0,0,0,0,0,1,0
2165,deus rt gesportivanet escudero excorinthians esfaqueado apos reagir assalto genet,1,0,0,0,0,0,0,1,1,0
2166,pais roubo assim roubar,0,0,0,0,1,0,0,1,1,0
2167,gracas deus time so precisa torcida ajuda nada orgulhosa historia amo pai tentei levar 3 pontos presente roubaram estadio palestra italia,0,0,0,0,0,0,0,0,1,0
2168,tal crime perfeito roubo bj,0,0,0,0,0,0,0,0,1,0
2169,tudo normal tambem vi show lobaoeletrico vi djpicapauspno palco funk dei role toda cidade assalto tumulto etc tal magnera,0,0,0,0,0,0,0,0,1,0
2170,1g invasao bixos invasaodosbixos camisa10 turmadopagode manobrown openbar issoemackenzie,0,0,0,0,0,0,0,0,1,0
2171,fieltorcedor dia nao consigo comprar ingressos caro roubo,0,0,0,0,0,0,0,0,1,0
2172,varios emocionados indo pra pista slk primeiro assalto faz ja vai preso,0,0,0,0,0,0,0,0,1,0
2173,mano primeiro homicidio historia galeria,0,0,0,0,0,0,0,0,1,0
2174,facebook invasao brasileira so frases merdas fotos horriveis,0,0,0,0,0,0,0,0,1,0
2175,milhares saem ruas cidades berlim londres genebra sydney demonstrar solidariedade ucrania repudiar invasao pais russia vila sao luis,0,0,0,0,0,0,0,0,1,1
2176,to perdendo invasao mater,0,0,0,0,0,0,0,0,1,0
2177,voltei pra cama deparo boa velha invasao espacbo xd ainda bem hoje invasao nao fzd diferenca,0,0,0,0,0,0,0,0,1,0
2178,expeca alvara alvara soltura segunda feira comecando boas noticias nesse novo processo juri caso tentativa homicidio tentativa ocorre nao obstante praticados atos,0,0,0,0,0,1,0,1,1,0
2179,dinhosobrinho queria matar homicidio doloso so queria esfaquear lesao seguida morte bjs,0,0,0,0,0,0,0,0,1,0
2180,invasao thebestgagafan aquiiii,0,0,0,0,0,0,0,0,1,0
2181,nao vi nenhum filho filha puta reclamar jogo portuguesa alguem ai lembra roubo pra voces nao neh vtnc,0,0,0,0,0,0,0,0,1,0
2182,vinnygranado poh mano pergunto whats ap entao nada dai roubaram fiquei restaurar,0,1,0,0,0,0,0,1,1,0
2183,passa senha orkut pra fazer invasao,0,0,0,0,0,0,0,0,1,0
2184,gay freitas roubo capinha matheusvfreitas,0,0,0,0,0,0,0,0,1,0
2185,so fala morte roubo caralho sai,0,0,0,0,0,0,0,0,1,0
2186,behereforhoran risada 20 centavos roubo shhh,0,0,0,0,0,0,0,0,1,0
2187,outra invasao psn bitlyitsbtw,0,0,0,0,0,0,0,0,1,0
2188,bombeiros controlam incendio congresso paraguaio apos invasao sdv via exame,0,0,0,0,0,0,0,0,1,1
2189,car0lspfc roubo wifi,0,0,0,0,0,0,0,0,1,0
2190,nicollezinha1 hoje vitima bala perdida sumiram hallspor amor gata,0,0,0,0,0,0,1,1,1,0
2191,agradeco toque continuo opiniao discutido roubo nao serve corrigir falhas selecao nao falta penalti lances citei opiniao,0,0,0,0,0,0,0,0,1,0
2192,cu piroka vai perde juizo pa pum homicidio,0,0,0,0,0,0,0,0,1,0
2193,peedropessoa roubotem lovatics,0,0,0,0,0,0,0,0,1,0
2194,juumalteze tava daora la roubo pq nao fla comigo,0,1,0,0,0,0,0,1,1,0
2195,cade gente acordando falando aconteceu ontem belassal,0,0,0,0,0,0,0,0,1,0
2196,magico caralho pra falar verdade la eua 300 dolares mo roubo issae,0,0,0,0,0,0,0,0,1,1
2197,ofendi povo falando roubo song pop,0,0,0,0,0,0,0,0,1,0
2198,35 45 pilas sendo 25 marco 5 conto assalto,0,0,0,0,0,0,0,0,1,0
2199,invasao palco aaaaaaa,0,0,0,0,0,0,0,0,1,0
2200,corinthians roubo nao corinthians,0,0,0,0,0,0,0,0,1,0
2201,fatimalima8 onde pt ha desonestidade melhor roubo,0,0,0,0,0,0,0,0,1,0
2202,cade celular roubaram ah ta aqui bolso,0,0,0,0,0,0,0,0,1,0
2203,acabou assalto ufc,0,0,0,0,0,0,0,0,1,0
2204,ta vindo 70 mil argentinos pra sp socorro invasao,0,0,0,0,0,0,0,0,1,0
2205,hopihari nao comunicou atracao roubo incluso hora terror ano estao parabens criatividade,0,0,0,0,0,0,0,0,1,0
2206,joaopaulob87 assim voce negar direito acao reparacao danos qualquer ja cometido assalto,0,0,0,0,0,0,0,0,1,0
2207,medo invasao androida nuvem,0,0,0,0,0,0,0,0,1,0
2208,imposto roubo,0,0,0,0,0,0,0,0,1,0
2209,presidente botafogosp sobre roubo itaquera apitoamigo,0,0,0,0,0,0,0,0,1,1
2210,ate nao vendo cocaina rocinha sabia invasao ha semana globo faz ahs ohs 200 traficantes sumidos,0,0,0,0,0,0,0,0,1,0
2211,alooo mroficial tamo chegando invasao paulista fundicao terminal rodoviario tiete w alinecarcas,0,0,0,0,0,0,0,0,1,0
2212,versos livro apagou desde 1500 invasao descobrimento sangue retinto pisado atras heroi emoldurado mulheres tamoios mulatos quero pais nao,0,0,0,0,0,0,0,0,1,0
2213,forte rssss g1 invasao cemiterio curitiba festa gotica segundo policia,0,0,0,0,0,0,0,0,1,1
2214,bradesco cobraram 16 tarifa bancaria mano assalto icae,0,0,0,0,0,0,0,0,1,0
2215,invasao grifinoria rsrs masmorra sonserina w hipotermia pic,0,0,0,0,0,0,0,0,1,0
2216,nao vou fazer desenho nenhum unha mo roubo manicure,0,0,0,0,0,0,0,0,1,0
2217,rg vai ficar pronto janeiro uu achei roubo cobrarem 40 pra fazer outro,0,0,0,0,0,0,0,0,1,0
2218,iguinhosccp peca roubo viado risada,0,0,0,0,0,0,0,0,1,0
2219,senti cheiro invasao,0,0,0,0,0,0,0,0,1,0
2220,cama hoje manha invasao pelucias casadamenina pic,0,0,0,0,0,0,0,0,1,0
2221,vo compra forte pq dessa vez vo faze assalto coringa,0,0,0,0,0,0,0,0,1,0
2222,gatinhas mackenzie invasaodosbixos colacomnois toptop invasao bixos mackenzie,0,0,0,0,0,0,0,0,1,0
2223,amigos fazendo propaganda dois advogados criminalistas porque prometi p ia fazer autorizaram fazer ha alguns dias atras vitima estelionatarios conta,0,0,0,0,0,0,0,0,1,0
2224,carmemab outra keynotes apple sao assalto anunciado jobs mostra produto novo diz 30 dias venho limpar carteira,0,0,0,0,0,0,0,0,1,0
2225,19 mandados prisao preventiva expedidos justica agentes cumpriram 10 ontem alem,0,0,0,0,0,0,0,0,1,0
2226,soniaingriid nao sei porque tao acusando roubo ne kalfani tava pode ter bang aliciamento menor,0,0,0,0,0,0,0,0,1,0
2227,roubo narguile vai morrer ar engasgada essencia marca carvao cara mangueira enfiada cu,0,0,0,0,0,0,0,0,1,0
2228,im at kinoplex tesis sobre un homicidio sao paulo sp w 6 others,0,0,0,0,0,0,0,0,1,1
2229,benja97 portugae97 nota oficial palmeiras mesma merd presidente sccp falou sobre invasao ct poe panos qts,0,0,0,0,0,0,0,0,1,0
2230,pt ptistas nao moral discutir pessoas honestas pois onde pt ha roubo fato,0,0,0,0,0,0,0,0,1,0
2231,flagrei algumas vezes planejando homicidio doloso parar,0,0,0,0,0,0,0,0,1,0
2232,vynn miguelalves menino paguei 350 dilmas taxi la pra faria lima qdo voltei europa assalto venha busao,0,0,0,0,0,0,0,0,1,1
2233,invasao zumbi pare faca pose tbt capcom residentevil2 saopaulo brasil expo center norte pavilhao amarelo,0,0,0,0,0,0,0,0,1,1
2234,primeiro assalto contra mufc,0,0,0,0,0,0,0,0,1,0
2235,vou dizer acontecera sobre assalto vitimas nada palmeiras largado gente so pensa reeleicao,0,0,0,0,0,0,0,0,1,0
2236,vezes roubo fotos paisagem guiirossi tira sao paulo brasil,0,0,0,0,0,0,0,0,1,1
2237,instituto marconi homicidio penareclusao 12doze 30trinta anos reclusao individuo menor idade apenas 2 anos internacao,0,0,0,0,0,0,0,0,1,0
2238,pq nao abaixam preco carros nacionais justo examecom jac motors critica governo diz nao ha invasao chinesa brasil,0,0,0,0,0,0,0,0,1,1
2239,custodiodias geguarino tainaramaciiel sim 86 epico ate roubo ulisses 1o jogomas 93 parece nunca repetira,0,0,0,0,0,0,0,0,1,0
2240,queria entender caso doriareceberam comissao 1 milhao quatro meses assalto tricolor paulista vergonha,0,0,0,0,0,0,0,0,1,0
2241,viniegreed nao jamais poderemos chamar roubo apenas transferimos lugar tentamos contribuir transito angatuba risada,0,0,0,0,0,0,0,0,1,1
2242,apenas vejam odio faz falta respeito faz invasao faz,0,0,0,0,0,0,0,0,1,0
2243,cantordaniel nao cantor cardiologista homicidio pra gostar coracao,0,0,0,0,0,0,0,0,1,0
2244,jornaloglobo fica medo diz nao sabe roubose nao sabecomo afirmase afirmou pq provas,0,0,0,0,0,0,0,0,1,0
2245,im at espaco itau cinema tesis sobre un homicidio sao paulo sp w 11 others,0,0,0,0,0,0,0,0,1,1
2246,vou amanha ja roubo lugar frente,0,0,0,0,0,0,0,0,1,0
2247,assalto volta redonda penalti descarado,0,0,0,0,0,0,0,0,1,0
2248,invasao ruivsp muitoamorenvolvido ruivosp invasaoruiva theworldneedsredheads,0,0,0,0,0,0,0,0,1,0
2249,agora acuso roubo esquecipreciso fotografia local explicar democracia pais laico liberdade expressao,0,0,0,0,0,0,0,0,1,0
2250,pra algumas so assedio sexual cara feio rt victoroguh particularmente acho bacana imagem,0,0,0,1,0,0,0,1,1,0
2251,repost diegoamerico invasao amusers casa jereissati desfile joias,0,0,0,0,0,0,0,0,1,0
2252,missao missao viado voce vai ficar devendo assalto banco,0,0,0,0,0,0,0,0,1,0
2253,to assistindo invasao mundo batalha los angeles,0,0,0,0,0,0,0,0,1,0
2254,tobias or nor tobias frase bem humorada festa classificacao contra fluminense invasao corinthiana onde tobias defendeu dois penaltis carlos alberto torres rodrigues neto saiu,0,0,0,0,0,0,0,0,1,0
2255,assisti assalto banco central,0,0,0,0,0,0,0,0,1,0
2256,anamaroldi roubo memo malandro gato ein ana,0,0,0,0,0,0,0,0,1,0
2257,alias roubo 1 sensacao 2 reais toma cu,0,0,0,0,0,0,0,0,1,0
2258,preciso agilizar plano assalto carro fortebanco uu,0,0,0,0,0,0,0,0,1,0
2259,rolando invasao corinthiana band sports,0,0,0,0,0,0,0,0,1,0
2260,huckluciano fiquei bem impressionado otima qualidade trailer assalto bco central,0,0,0,0,0,0,0,0,1,0
2261,recap brasil estudo mostra diminuir invasao privacidade facebook estudo revelou homem gay comum so precisaria mascaradas cerca 74 curtidas totais ja mulher gay comum porcentagem ainda,0,0,0,0,0,0,0,0,1,0
2262,portalr7 assalto loja mc donalds deixa tres baleados zona norte sao paulo r7 nao ta facil,1,0,0,0,0,0,0,1,1,1
2263,negocio aricanduva ai falou seloca jeni semana passada roubaram crv la agora acho quer levem hahahahhahaha,0,0,0,0,0,0,0,0,1,0
2264,pensearespeito ainda bem deixei estacionamento bem 20 reais tbm roubo,0,0,0,0,0,0,0,0,1,0
2265,risada salimmaluf galera assalto banco central grita peso estoucomdirceu,0,0,0,0,0,0,0,0,1,0
2266,tixinhadois nao invasao apenas pegou perdido meio selva,0,0,0,0,0,0,0,0,1,0
2267,imaginem justin bandido oi eh assalto bem vindosgritei,0,0,0,0,0,0,0,0,1,0
2268,passa celular assalto senhor funkeirosim ah entao leva fone tambem risada rimos levei 3 tiros,0,0,0,0,0,0,0,0,1,0
2269,vai assalto dominado todo mundo namoral nois so quer interessa pros presentes natal,0,0,0,0,0,0,0,0,1,0
2270,sdds invasao jovem pan sdds 1 ano 110513,0,0,0,0,0,0,0,0,1,0
2271,logo achei fone maneiro aqui ja ja efetuo furto,0,0,0,0,0,0,0,0,1,0
2272,justica determinou prisao medico orlando alves teixeira suspeita realizar,0,0,0,0,0,0,0,0,1,0
2273,fcprincipes krisro simonesouza28 mdsouzamattos ctza roubo,0,0,0,0,0,0,0,0,1,0
2274,hoje invasao gambiarraafesta granmetropole pocket show erikkadobrasil vem,0,0,0,0,0,0,0,0,1,0
2275,ultima vez aqui redondezas pinheiros sofri tentativa roubo vamos ver vai dar hoje,0,1,0,0,0,0,0,1,1,1
2276,assalto banco central top demais,0,0,0,0,0,0,0,0,1,0
2277,ai adoro jorge quase cometi roubo adoracao dono dvd percebeu,0,0,0,0,0,0,0,0,1,0
2278,mercado assalto tdo mundo pro chao dai amigo lancacomo diz mae nao tdo mundo rimos bastante amigo levou 2 tiros,0,0,0,0,0,0,0,0,1,0
2279,papo mlk vai porta escola triciclo roubo villa risada,0,0,0,0,0,0,0,0,1,0
2280,roubovamos jogar bola,0,0,0,0,0,0,0,0,1,0
2281,pegar taxi rio previa assalto,0,0,0,0,0,0,0,0,1,0
2282,atras mim mato maos alto roubei cena inteira porra assalto tey tey,0,0,0,0,0,0,0,0,1,0
2283,ontem invasao quadra durante grande partida teniskkkkpriscila pet clube,0,0,0,0,0,0,0,0,1,0
2284,deepdown emfim todos roubaram uauauau,0,0,0,0,0,0,0,0,1,0
2285,partiu assalto faixa gaza,0,0,0,0,0,0,0,0,1,0
2286,verazattar pt pleonasmo roubo crime incompetencia mau caratismo td ruim,0,0,0,0,0,0,0,0,1,0
2287,pagando caro seguro veiculo descriminar perfil consultar cpf cobertura total cobertura 100 tabela fipe roubo furto colisao danos 3degs danos p natureza,0,0,0,0,0,0,0,0,1,0
2288,assalto 2100 cinemark,0,0,0,0,0,0,0,0,1,0
2289,iamliax puta mano verdade nao bebidas la povo vai revolta ai roubo,0,0,0,0,0,0,0,0,1,0
2290,super normal espancado ate morte assalto deve ter suicidado batendo cabeca contra assaltantes ne,0,0,0,0,1,0,0,1,1,0
2291,luureis nao fala assim sofrido ja sobreviveu assalto,0,0,0,0,0,0,0,0,1,0
2292,copa sera aqui confirmemse fiscais ocasiao ninguem precisa compactuar roubo nao babaca menos azedume trabalho,0,0,0,0,0,0,0,0,1,0
2293,bialimaa euuuuu jamaaaaais ne nada invasao campo nao resolva uu xxxxxx,0,0,0,0,0,0,0,0,1,0
2294,parabens flu pra mim titulo moral nao sei pior corinthias flu roubo cbflu,0,0,0,0,0,0,0,0,1,0
2295,nao vai rolar assalto casal afinal sp amoravida,0,0,0,0,0,0,0,0,1,1
2296,papummmm homicidio,0,0,0,0,0,0,0,0,1,0
2297,quatro acusados homicidio doloso estao presos preventivamente juiz tambem diz,0,0,0,0,0,1,0,1,1,0
2298,ma baguio denso capital homicidio selva,0,0,0,0,0,0,0,0,1,0
2299,fazendo invasao academia dandy penha,0,0,0,0,0,0,0,0,1,0
2300,risada todas moedas irmao carlinhos deixa mesinha not roubo cara pau,0,0,0,0,0,0,0,0,1,0
2301,atencao marginal pinheiros local sentido castelo grande pedra p parar carros p assalto perdi escape continuei,0,0,0,0,1,0,0,1,1,1
2302,estadao enem so 250 candidatos nota maxima redacao 529 mil tiraram zero algo errado revolta roubo,0,0,0,0,0,0,0,0,1,0
2303,certeza invasao ct orquestrada marcolinoreh neste momento torturando palandre livro paulo coelho,0,0,0,0,0,0,0,0,1,0
2304,agora assalto banco ja nao pe barro pa coroa goma piscina patrao p sair fiel azira ta mao,0,0,0,0,0,0,0,0,1,0
2305,hoje dia receber livramento roubo 20 horas acontece super noite poder,0,0,0,0,0,0,0,0,1,0
2306,caraaaaaalho filme assalto banco central foda pra caraaaaaalho vontade delegada so aumentou,0,0,0,0,0,0,0,0,1,0
2307,cala boca passa celular calma moco deixa tirar foto partiu assalto instassalto,0,0,0,0,0,0,0,0,1,0
2308,nathycalassa risada ta roubo senha sigo la desbloqueio hahaha chupashonda,0,0,0,0,0,0,0,0,1,0
2309,quer dizer autorama ate loopings tambem vitima promessas traumatizantes,0,0,0,0,0,0,0,0,1,0
2310,quero ver filho recompensar deixei pra tras vai so assalto pego dinheiro crime jamais,0,0,0,0,0,0,0,0,1,0
2311,janninhas rosimarie risada tambem lembram historia roubo celular elieserkkkkk,0,0,0,0,0,0,0,0,1,0
2312,filme assalto banco central bom risada vamos ver decorrer bom tbm cena oo,0,0,0,0,0,0,0,0,1,0
2313,raphasep1914 nao quero senao preso homicidio triplamente qualificado,0,0,0,0,0,0,0,0,1,0
2314,malandro malandro toma assalto partido bom partido alto 88,0,0,0,0,0,0,0,0,1,0
2315,verdadeiro bandido enquanto voce rouba outros roubo coracao bandidas,0,0,0,0,0,0,0,0,1,0
2316,nao sabendo regiao roubo ficarei olhos abertos aqui vl s francisco z oeste luciaverissimo,0,0,0,0,0,0,0,0,1,0
2317,pegava arma ja sabia grita assalto dominado vai vim pra levar,0,0,0,0,0,0,0,0,1,0
2318,mathsantos tomaram assalto meteram peca,0,0,0,0,0,0,0,0,1,0
2319,trouxa guilherme nicolay roubo selinho ja escovei dentes 343564 vezes hahahahaha guiipotenza lt3,0,0,0,0,0,0,0,0,1,0
2320,cortapramim marcelo invasao terra nesse feriado regiao interlagos proximo shopping interlagos muita gente,0,0,0,0,0,0,0,0,1,1
2321,obrigado pt ferrar brasil corrupcao roubo psdb aecio dilma ptralha petrobras,0,0,0,0,0,0,0,0,1,0
2322,bia mandou msg dizendo vai sair tarde pq escola roubaram estojo professora risada lembra etec ai,0,1,0,0,0,0,0,1,1,0
